Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Sun, Nov 5, 2017",7:30p,Indiana Pacers,101,New York Knicks,108
"Sun, Nov 5, 2017",8:00p,Charlotte Hornets,94,Minnesota Timberwolves,112
"Sun, Nov 5, 2017",9:00p,Oklahoma City Thunder,99,Portland Trail Blazers,103
"Sun, Nov 5, 2017",9:30p,Memphis Grizzlies,102,Los Angeles Lakers,107
"Mon, Nov 6, 2017",7:30p,Boston Celtics,110,Atlanta Hawks,107
"Mon, Nov 6, 2017",9:00p,Brooklyn Nets,98,Phoenix Suns,92
"Mon, Nov 6, 2017",10:30p,Miami Heat,80,Golden State Warriors,97
"Tue, Nov 7, 2017",7:00p,Milwaukee Bucks,119,Cleveland Cavaliers,124
"Tue, Nov 7, 2017",7:00p,New Orleans Pelicans,117,Indiana Pacers,112
"Tue, Nov 7, 2017",7:00p,Dallas Mavericks,113,Washington Wizards,99
"Tue, Nov 7, 2017",7:30p,Charlotte Hornets,113,New York Knicks,118
"Tue, Nov 7, 2017",7:30p,Chicago Bulls,114,Toronto Raptors,119
"Tue, Nov 7, 2017",8:30p,Los Angeles Clippers,107,San Antonio Spurs,120
"Tue, Nov 7, 2017",9:00p,Brooklyn Nets,104,Denver Nuggets,112
"Tue, Nov 7, 2017",9:00p,Philadelphia 76ers,104,Utah Jazz,97
"Tue, Nov 7, 2017",10:00p,Memphis Grizzlies,98,Portland Trail Blazers,97
"Tue, Nov 7, 2017",10:00p,Oklahoma City Thunder,86,Sacramento Kings,94
"Wed, Nov 8, 2017",7:00p,Indiana Pacers,97,Detroit Pistons,114
"Wed, Nov 8, 2017",7:00p,New York Knicks,99,Orlando Magic,112
"Wed, Nov 8, 2017",8:00p,Los Angeles Lakers,96,Boston Celtics,107
"Wed, Nov 8, 2017",9:00p,Miami Heat,126,Phoenix Suns,115
"Wed, Nov 8, 2017",10:30p,Minnesota Timberwolves,101,Golden State Warriors,125
"Thu, Nov 9, 2017",7:00p,Los Angeles Lakers,95,Washington Wizards,111
"Thu, Nov 9, 2017",7:30p,New Orleans Pelicans,118,Toronto Raptors,122
"Thu, Nov 9, 2017",8:00p,Cleveland Cavaliers,113,Houston Rockets,117
"Thu, Nov 9, 2017",10:00p,Philadelphia 76ers,108,Sacramento Kings,109
"Thu, Nov 9, 2017",10:30p,Oklahoma City Thunder,94,Denver Nuggets,102
"Fri, Nov 10, 2017",7:00p,Atlanta Hawks,104,Detroit Pistons,111
"Fri, Nov 10, 2017",7:30p,Charlotte Hornets,87,Boston Celtics,90
"Fri, Nov 10, 2017",8:00p,Indiana Pacers,105,Chicago Bulls,87
"Fri, Nov 10, 2017",9:00p,Los Angeles Clippers,111,Oklahoma City Thunder,120
"Fri, Nov 10, 2017",9:00p,Orlando Magic,128,Phoenix Suns,112
"Fri, Nov 10, 2017",9:00p,Milwaukee Bucks,94,San Antonio Spurs,87
"Fri, Nov 10, 2017",9:00p,Miami Heat,84,Utah Jazz,74
"Fri, Nov 10, 2017",10:00p,Brooklyn Nets,101,Portland Trail Blazers,97
"Sat, Nov 11, 2017",7:00p,Los Angeles Clippers,103,New Orleans Pelicans,111
"Sat, Nov 11, 2017",7:00p,Atlanta Hawks,94,Washington Wizards,113
"Sat, Nov 11, 2017",8:00p,Memphis Grizzlies,96,Houston Rockets,111
"Sat, Nov 11, 2017",8:00p,Sacramento Kings,91,New York Knicks,118
"Sat, Nov 11, 2017",8:30p,Cleveland Cavaliers,111,Dallas Mavericks,104
"Sat, Nov 11, 2017",8:30p,Philadelphia 76ers,114,Golden State Warriors,135
"Sat, Nov 11, 2017",8:30p,Los Angeles Lakers,90,Milwaukee Bucks,98
"Sat, Nov 11, 2017",8:30p,Chicago Bulls,94,San Antonio Spurs,133
"Sat, Nov 11, 2017",9:00p,Orlando Magic,107,Denver Nuggets,125
"Sat, Nov 11, 2017",9:00p,Minnesota Timberwolves,110,Phoenix Suns,118
"Sat, Nov 11, 2017",9:00p,Brooklyn Nets,106,Utah Jazz,114
"Sun, Nov 12, 2017",3:30p,Toronto Raptors,94,Boston Celtics,95
"Sun, Nov 12, 2017",4:00p,Miami Heat,103,Detroit Pistons,112
"Sun, Nov 12, 2017",6:00p,Houston Rockets,118,Indiana Pacers,95
"Sun, Nov 12, 2017",7:00p,Dallas Mavericks,99,Oklahoma City Thunder,112
"Mon, Nov 13, 2017",7:00p,Sacramento Kings,92,Washington Wizards,110
"Mon, Nov 13, 2017",7:30p,Cleveland Cavaliers,104,New York Knicks,101
"Mon, Nov 13, 2017",8:00p,Memphis Grizzlies,103,Milwaukee Bucks,110
"Mon, Nov 13, 2017",8:00p,Atlanta Hawks,105,New Orleans Pelicans,106
"Mon, Nov 13, 2017",9:00p,Los Angeles Lakers,100,Phoenix Suns,93
"Mon, Nov 13, 2017",9:00p,Minnesota Timberwolves,109,Utah Jazz,98
"Mon, Nov 13, 2017",10:00p,Denver Nuggets,82,Portland Trail Blazers,99
"Mon, Nov 13, 2017",10:30p,Orlando Magic,100,Golden State Warriors,110
"Mon, Nov 13, 2017",10:30p,Philadelphia 76ers,109,Los Angeles Clippers,105
"Tue, Nov 14, 2017",7:30p,Boston Celtics,109,Brooklyn Nets,102
"Tue, Nov 14, 2017",8:00p,Toronto Raptors,129,Houston Rockets,113
"Tue, Nov 14, 2017",8:30p,San Antonio Spurs,97,Dallas Mavericks,91
"Wed, Nov 15, 2017",7:30p,Sacramento Kings,80,Atlanta Hawks,126
"Wed, Nov 15, 2017",7:30p,Washington Wizards,102,Miami Heat,93
"Wed, Nov 15, 2017",7:30p,Utah Jazz,101,New York Knicks,106
"Wed, Nov 15, 2017",8:00p,Cleveland Cavaliers,115,Charlotte Hornets,107
"Wed, Nov 15, 2017",8:00p,Indiana Pacers,116,Memphis Grizzlies,113
"Wed, Nov 15, 2017",8:00p,Detroit Pistons,95,Milwaukee Bucks,99
"Wed, Nov 15, 2017",8:00p,San Antonio Spurs,86,Minnesota Timberwolves,98
"Wed, Nov 15, 2017",8:00p,Toronto Raptors,125,New Orleans Pelicans,116
"Wed, Nov 15, 2017",8:00p,Chicago Bulls,79,Oklahoma City Thunder,92
"Wed, Nov 15, 2017",10:00p,Orlando Magic,94,Portland Trail Blazers,99
"Wed, Nov 15, 2017",10:30p,Philadelphia 76ers,115,Los Angeles Lakers,109
"Thu, Nov 16, 2017",8:00p,Golden State Warriors,88,Boston Celtics,92
"Thu, Nov 16, 2017",10:30p,Houston Rockets,142,Phoenix Suns,116
"Fri, Nov 17, 2017",7:00p,Detroit Pistons,100,Indiana Pacers,107
"Fri, Nov 17, 2017",7:00p,Miami Heat,91,Washington Wizards,88
"Fri, Nov 17, 2017",7:30p,Utah Jazz,107,Brooklyn Nets,118
"Fri, Nov 17, 2017",7:30p,Los Angeles Clippers,113,Cleveland Cavaliers,118
"Fri, Nov 17, 2017",7:30p,New York Knicks,84,Toronto Raptors,107
"Fri, Nov 17, 2017",8:00p,Charlotte Hornets,120,Chicago Bulls,123
"Fri, Nov 17, 2017",8:00p,Oklahoma City Thunder,101,San Antonio Spurs,104
"Fri, Nov 17, 2017",8:30p,Minnesota Timberwolves,111,Dallas Mavericks,87
"Fri, Nov 17, 2017",10:00p,Portland Trail Blazers,82,Sacramento Kings,86
"Fri, Nov 17, 2017",10:30p,New Orleans Pelicans,114,Denver Nuggets,146
"Fri, Nov 17, 2017",10:30p,Phoenix Suns,122,Los Angeles Lakers,113
"Sat, Nov 18, 2017",7:00p,Los Angeles Clippers,87,Charlotte Hornets,102
"Sat, Nov 18, 2017",7:00p,Utah Jazz,125,Orlando Magic,85
"Sat, Nov 18, 2017",7:30p,Boston Celtics,110,Atlanta Hawks,99
"Sat, Nov 18, 2017",7:30p,Golden State Warriors,124,Philadelphia 76ers,116
"Sat, Nov 18, 2017",8:00p,Houston Rockets,105,Memphis Grizzlies,83
"Sat, Nov 18, 2017",9:00p,Milwaukee Bucks,79,Dallas Mavericks,111
"Sat, Nov 18, 2017",10:00p,Sacramento Kings,90,Portland Trail Blazers,102
"Sun, Nov 19, 2017",3:30p,Washington Wizards,91,Toronto Raptors,100
"Sun, Nov 19, 2017",5:00p,Indiana Pacers,120,Miami Heat,95
"Sun, Nov 19, 2017",6:00p,Golden State Warriors,118,Brooklyn Nets,111
"Sun, Nov 19, 2017",7:00p,Detroit Pistons,100,Minnesota Timberwolves,97
"Sun, Nov 19, 2017",8:00p,Chicago Bulls,105,Phoenix Suns,113
"Sun, Nov 19, 2017",9:30p,Denver Nuggets,109,Los Angeles Lakers,127
"Mon, Nov 20, 2017",7:00p,Minnesota Timberwolves,102,Charlotte Hornets,118
"Mon, Nov 20, 2017",7:00p,Cleveland Cavaliers,116,Detroit Pistons,88
"Mon, Nov 20, 2017",7:00p,Indiana Pacers,105,Orlando Magic,97
"Mon, Nov 20, 2017",7:00p,Utah Jazz,86,Philadelphia 76ers,107
"Mon, Nov 20, 2017",7:30p,Los Angeles Clippers,85,New York Knicks,107
"Mon, Nov 20, 2017",8:00p,Portland Trail Blazers,100,Memphis Grizzlies,92
"Mon, Nov 20, 2017",8:00p,Washington Wizards,99,Milwaukee Bucks,88
"Mon, Nov 20, 2017",8:00p,Oklahoma City Thunder,107,New Orleans Pelicans,114
"Mon, Nov 20, 2017",8:30p,Boston Celtics,110,Dallas Mavericks,102
"Mon, Nov 20, 2017",8:30p,Atlanta Hawks,85,San Antonio Spurs,96
"Mon, Nov 20, 2017",10:00p,Denver Nuggets,114,Sacramento Kings,98
"Tue, Nov 21, 2017",10:30p,Chicago Bulls,94,Los Angeles Lakers,103
"Wed, Nov 22, 2017",7:00p,Washington Wizards,124,Charlotte Hornets,129
"Wed, Nov 22, 2017",7:00p,Brooklyn Nets,109,Cleveland Cavaliers,119
"Wed, Nov 22, 2017",7:00p,Portland Trail Blazers,81,Philadelphia 76ers,101
"Wed, Nov 22, 2017",7:30p,Los Angeles Clippers,116,Atlanta Hawks,103
"Wed, Nov 22, 2017",7:30p,Boston Celtics,98,Miami Heat,104
"Wed, Nov 22, 2017",7:30p,Toronto Raptors,100,New York Knicks,108
"Wed, Nov 22, 2017",8:00p,Denver Nuggets,95,Houston Rockets,125
"Wed, Nov 22, 2017",8:00p,Dallas Mavericks,95,Memphis Grizzlies,94
"Wed, Nov 22, 2017",8:00p,Orlando Magic,118,Minnesota Timberwolves,124
"Wed, Nov 22, 2017",8:00p,San Antonio Spurs,90,New Orleans Pelicans,107
"Wed, Nov 22, 2017",8:00p,Golden State Warriors,91,Oklahoma City Thunder,108
"Wed, Nov 22, 2017",9:00p,Milwaukee Bucks,113,Phoenix Suns,107
"Wed, Nov 22, 2017",9:00p,Chicago Bulls,80,Utah Jazz,110
"Wed, Nov 22, 2017",10:30p,Los Angeles Lakers,102,Sacramento Kings,113
"Fri, Nov 24, 2017",12:00p,Portland Trail Blazers,127,Brooklyn Nets,125
"Fri, Nov 24, 2017",7:30p,New York Knicks,104,Atlanta Hawks,116
"Fri, Nov 24, 2017",7:30p,Orlando Magic,103,Boston Celtics,118
"Fri, Nov 24, 2017",8:00p,Charlotte Hornets,99,Cleveland Cavaliers,100
"Fri, Nov 24, 2017",8:00p,Toronto Raptors,104,Indiana Pacers,107
"Fri, Nov 24, 2017",8:00p,Miami Heat,109,Minnesota Timberwolves,97
"Fri, Nov 24, 2017",8:00p,Detroit Pistons,99,Oklahoma City Thunder,98
"Fri, Nov 24, 2017",9:00p,Memphis Grizzlies,92,Denver Nuggets,104
"Fri, Nov 24, 2017",9:00p,New Orleans Pelicans,115,Phoenix Suns,91
"Fri, Nov 24, 2017",10:30p,Chicago Bulls,94,Golden State Warriors,143
"Sat, Nov 25, 2017",7:00p,San Antonio Spurs,106,Charlotte Hornets,86
"Sat, Nov 25, 2017",7:00p,Orlando Magic,111,Philadelphia 76ers,130
"Sat, Nov 25, 2017",7:00p,Portland Trail Blazers,108,Washington Wizards,105
"Sat, Nov 25, 2017",7:30p,Toronto Raptors,112,Atlanta Hawks,78
"Sat, Nov 25, 2017",8:00p,New York Knicks,102,Houston Rockets,117
"Sat, Nov 25, 2017",8:00p,Boston Celtics,108,Indiana Pacers,98
"Sat, Nov 25, 2017",8:30p,Oklahoma City Thunder,81,Dallas Mavericks,97
"Sat, Nov 25, 2017",8:30p,New Orleans Pelicans,95,Golden State Warriors,110
"Sat, Nov 25, 2017",9:00p,Milwaukee Bucks,108,Utah Jazz,121
"Sat, Nov 25, 2017",10:00p,Los Angeles Clippers,97,Sacramento Kings,95
"Sun, Nov 26, 2017",3:30p,Miami Heat,100,Chicago Bulls,93
"Sun, Nov 26, 2017",3:30p,Phoenix Suns,108,Minnesota Timberwolves,119
"Sun, Nov 26, 2017",6:00p,Brooklyn Nets,98,Memphis Grizzlies,88
"Mon, Nov 27, 2017",7:00p,Orlando Magic,109,Indiana Pacers,121
"Mon, Nov 27, 2017",7:00p,Cleveland Cavaliers,113,Philadelphia 76ers,91
"Mon, Nov 27, 2017",7:30p,Detroit Pistons,118,Boston Celtics,108
"Mon, Nov 27, 2017",7:30p,Portland Trail Blazers,103,New York Knicks,91
"Mon, Nov 27, 2017",8:00p,Brooklyn Nets,103,Houston Rockets,117
"Mon, Nov 27, 2017",8:30p,Dallas Mavericks,108,San Antonio Spurs,115
"Mon, Nov 27, 2017",10:30p,Sacramento Kings,110,Golden State Warriors,106
"Mon, Nov 27, 2017",10:30p,Los Angeles Lakers,115,Los Angeles Clippers,120
"Tue, Nov 28, 2017",7:00p,Miami Heat,97,Cleveland Cavaliers,108
"Tue, Nov 28, 2017",8:00p,Phoenix Suns,104,Chicago Bulls,99
"Tue, Nov 28, 2017",8:00p,Washington Wizards,92,Minnesota Timberwolves,89
"Tue, Nov 28, 2017",10:00p,Milwaukee Bucks,112,Sacramento Kings,87
"Tue, Nov 28, 2017",10:00p,Denver Nuggets,77,Utah Jazz,106
"Wed, Nov 29, 2017",7:00p,Phoenix Suns,107,Detroit Pistons,131
"Wed, Nov 29, 2017",7:00p,Oklahoma City Thunder,108,Orlando Magic,121
"Wed, Nov 29, 2017",7:00p,Washington Wizards,113,Philadelphia 76ers,118
"Wed, Nov 29, 2017",7:30p,Miami Heat,86,New York Knicks,115
"Wed, Nov 29, 2017",7:30p,Charlotte Hornets,113,Toronto Raptors,126
"Wed, Nov 29, 2017",8:00p,Indiana Pacers,97,Houston Rockets,118
"Wed, Nov 29, 2017",8:00p,Minnesota Timberwolves,120,New Orleans Pelicans,102
"Wed, Nov 29, 2017",8:30p,Brooklyn Nets,109,Dallas Mavericks,104
"Wed, Nov 29, 2017",8:30p,Memphis Grizzlies,95,San Antonio Spurs,104
"Wed, Nov 29, 2017",10:30p,Golden State Warriors,127,Los Angeles Lakers,123
"Thu, Nov 30, 2017",7:30p,Cleveland Cavaliers,121,Atlanta Hawks,114
"Thu, Nov 30, 2017",7:30p,Philadelphia 76ers,97,Boston Celtics,108
"Thu, Nov 30, 2017",9:00p,Chicago Bulls,110,Denver Nuggets,111
"Thu, Nov 30, 2017",10:00p,Milwaukee Bucks,103,Portland Trail Blazers,91
"Thu, Nov 30, 2017",10:30p,Utah Jazz,126,Los Angeles Clippers,107
"Fri, Dec 1, 2017",7:00p,Golden State Warriors,133,Orlando Magic,112
"Fri, Dec 1, 2017",7:00p,Detroit Pistons,91,Washington Wizards,109
"Fri, Dec 1, 2017",7:30p,Indiana Pacers,115,Toronto Raptors,120
"Fri, Dec 1, 2017",8:00p,Sacramento Kings,107,Chicago Bulls,106
"Fri, Dec 1, 2017",8:00p,San Antonio Spurs,95,Memphis Grizzlies,79
